TRANS VAT DESC,ORIGINAL GROSS AMT,MERCHANT NAME,CARD NUMBER,TRANS CAC CODE 1,TRANS CAC DESC 1,TRANS CAC CODE 2,TRANS CAC DESC 2,TRANS CAC CODE 3,Directorate
5,170.5,788,657,59,41,125,361,0,4
5,49.75,420,530,63,11,118,328,0,4
2,251.81,731,19,49,52,109,293,0,4
5,61.0,846,19,42,17,109,293,0,4
5,14.99,38,19,42,17,109,293,0,4
5,3.0,38,19,42,17,109,293,0,4
5,23.37,40,19,42,17,109,293,0,4
5,15.18,41,19,42,17,109,293,0,4
5,47.0,40,19,42,17,109,293,0,4
5,2.21,40,19,42,17,109,293,0,4
5,9.99,42,19,42,17,109,293,0,4
5,10.96,42,19,42,17,109,293,0,4
5,44.99,42,19,42,17,109,293,0,4
5,96.72,41,19,42,17,109,293,0,4
5,11.78,40,19,42,17,109,293,0,4
5,9.84,40,19,42,17,109,293,0,4
5,9.17,40,19,42,17,109,293,0,4
5,3.9,40,19,42,17,109,293,0,4
5,11.59,40,19,42,17,109,293,0,4
5,66.8,41,19,42,17,109,293,0,4
5,18.94,40,19,42,17,109,293,0,4
5,12.95,40,19,42,17,109,293,0,4
5,12.19,40,19,42,17,109,293,0,4
5,5.39,41,19,42,17,109,293,0,4
5,14.96,40,19,42,17,109,293,0,4
5,14.99,40,19,42,17,109,293,0,4
2,42.54,1141,19,16,36,109,293,0,4
5,13.03,66,19,46,45,109,293,0,4
2,16.44,802,208,46,45,96,251,0,4
2,15.84,61,208,46,45,96,251,0,4
2,6.78,458,208,42,17,96,251,0,4
2,6.0,799,208,46,45,96,251,0,4
5,13.0,573,208,37,31,96,251,0,4
5,5.55,40,208,35,6,96,251,0,4
5,2.81,40,208,35,6,96,251,0,4
5,21.9,42,208,37,31,96,251,0,4
5,3.0,898,60,37,31,197,46,2,4
5,35.0,1195,60,24,64,197,46,0,4
5,33.86,921,60,46,45,197,46,0,4
5,56.0,475,60,29,60,197,46,0,4
5,54.72,36,60,37,31,197,46,0,4
5,21.6,481,60,34,33,197,46,0,4
5,401.91,38,60,35,6,197,46,0,4
5,36.72,921,60,46,45,197,46,0,4
5,16.9,36,60,37,31,197,46,0,4
5,33.8,36,60,37,31,197,46,0,4
5,14.49,36,60,37,31,197,46,2,4
5,14.5,36,60,37,31,197,46,2,4
5,41.12,921,60,46,45,197,46,2,4
5,44.39,921,60,46,45,197,46,2,4
2,6.97,292,60,44,18,197,46,0,4
5,37.5,42,60,37,31,197,46,0,4
5,73.4,339,60,42,17,197,46,2,4
5,56.92,921,60,46,45,197,46,0,4
5,-2.98,921,60,46,45,197,46,0,4
5,144.0,968,60,35,6,197,46,0,4
2,8.03,930,182,46,45,96,251,0,4
2,16.4,889,182,64,26,96,251,0,4
2,150.0,74,182,42,17,96,251,0,4
5,3.25,692,232,42,17,101,268,0,4
2,36.0,1114,232,42,17,101,268,0,4
2,35.5,1240,232,42,17,101,268,0,4
-1,98.18,436,232,42,17,101,268,0,4
5,11.39,40,232,42,17,101,268,0,4
5,11.98,40,232,42,17,101,268,0,4
2,16.68,1129,232,42,17,101,268,0,4
5,35.0,1233,637,25,67,183,171,0,4
5,4.99,420,637,37,31,183,171,0,4
5,197.83,64,664,46,45,189,262,0,4
5,57.64,64,664,46,45,189,262,0,4
-1,10.8,1005,664,42,17,189,262,0,4
5,212.11,64,664,46,45,189,262,0,4
5,23.75,1090,664,42,17,189,262,0,4
5,43.39,64,664,37,31,189,262,0,4
2,39.92,1098,96,22,65,189,262,0,4
5,28.78,64,96,46,45,189,262,0,4
2,12.3,352,96,16,36,189,262,0,4
2,73.7,1098,96,22,65,189,262,0,4
2,2.37,398,96,42,17,189,262,0,4
2,68.05,1098,96,22,65,189,262,0,4
2,57.41,1098,96,22,65,189,262,0,4
2,238.77,56,96,42,17,189,262,0,4
-1,246.0,7,228,37,31,175,432,0,4
5,215.0,88,228,9,2,175,432,0,4
2,72.9,1011,329,66,56,73,112,0,4
2,66.95,1011,329,66,56,73,112,0,4
2,4.96,1011,329,66,56,73,112,0,4
5,18.75,1151,394,42,17,100,259,0,4
2,247.8,853,600,49,52,48,410,0,4
2,27.56,1189,600,63,11,48,410,0,4
5,21.6,41,600,42,17,48,410,0,4
5,216.75,1081,600,30,63,48,410,0,4
2,191.75,853,600,49,52,48,410,0,4
5,15.7,646,600,49,52,48,410,0,4
5,16.25,667,600,49,52,48,410,0,4
5,11.37,73,600,46,45,48,410,0,4
5,20.25,721,338,37,31,60,41,0,4
-1,890.46,484,106,66,56,206,349,0,4
5,39.99,36,106,37,31,206,349,0,4
5,36.2,436,106,46,45,206,349,0,4
5,23.75,36,106,37,31,206,349,0,4
5,49.6,436,106,46,45,206,349,0,4
5,10.24,38,106,35,6,206,349,0,4
5,124.64,38,106,35,6,206,349,0,4
5,50.97,38,106,35,6,206,349,0,4
2,210.0,964,106,64,26,206,349,0,4
5,44.4,436,106,46,45,206,349,0,4
5,55.35,436,106,46,45,206,349,0,4
5,104.98,36,106,37,31,206,349,0,4
5,24.12,36,106,37,31,206,349,0,4
5,15.52,38,106,35,6,206,349,0,4
5,5.23,38,106,35,6,206,349,0,4
5,64.0,436,106,46,45,206,349,0,4
5,39.35,436,106,46,45,206,349,0,4
2,300.0,74,106,42,17,206,349,0,4
5,61.65,436,106,46,45,206,349,0,4
5,33.75,436,106,46,45,206,349,0,4
5,-0.75,436,106,46,45,206,349,0,4
5,8.0,41,106,42,17,206,349,0,4
5,-50.0,42,106,37,31,206,349,0,4
5,61.98,42,106,37,31,206,349,0,4
5,10.1,42,106,37,31,206,349,0,4
5,5.99,42,106,37,31,206,349,0,4
5,33.1,436,106,46,45,206,349,0,4
5,59.2,436,106,46,45,206,349,0,4
2,116.76,1149,162,42,17,166,469,0,4
5,100.15,1081,162,39,70,166,469,0,4
5,18.6,38,162,42,17,166,469,0,4
5,29.98,38,162,42,17,166,469,0,4
5,15.9,38,162,42,17,166,469,0,4
5,38.36,38,162,42,17,166,469,0,4
5,22.98,38,162,42,17,166,469,0,4
5,143.43,38,162,42,17,166,469,0,4
5,20.85,38,162,42,17,166,469,0,4
5,187.5,1142,162,39,70,166,469,0,4
5,53.0,1246,162,59,41,166,469,0,4
5,11.77,38,162,42,17,166,469,0,4
5,18.98,38,162,42,17,166,469,0,4
5,7.53,38,162,35,6,166,469,0,4
5,3.12,38,162,42,17,166,469,0,4
5,3.25,38,162,42,17,166,469,0,4
5,35.95,38,162,42,17,166,469,0,4
5,27.49,38,162,42,17,166,469,0,4
5,76.0,38,162,42,17,166,469,0,4
5,4.0,38,162,42,17,166,469,0,4
5,7.99,36,162,42,17,166,469,0,4
5,70.77,38,162,42,17,166,469,0,4
5,158.56,41,162,42,17,166,469,0,4
5,193.5,36,18,47,10,149,416,0,4
5,59.13,36,18,47,10,149,416,0,4
5,11.98,36,18,47,10,149,416,0,4
2,-53.96,29,18,47,10,149,416,0,4
2,-53.96,29,18,47,10,149,416,0,4
2,-17.99,29,18,47,10,149,416,0,4
2,-17.99,29,18,47,10,149,416,0,4
2,265.84,1259,18,42,17,149,416,0,4
2,347.76,1259,18,42,17,149,416,0,4
2,263.52,1259,18,42,17,149,416,0,4
5,7.59,38,18,63,11,149,416,0,4
5,12.99,38,18,63,11,149,416,0,4
2,65.9,1254,18,35,6,149,416,0,4
5,9.58,36,18,47,10,149,416,0,4
5,318.8,38,18,35,6,149,416,0,4
5,8.67,36,18,63,11,149,416,0,4
5,-7.59,38,18,42,17,149,416,0,4
5,-12.99,38,18,42,17,149,416,0,4
2,174.42,757,18,7,5,149,416,0,4
2,89.89,728,18,9,2,149,416,0,4
2,30.07,729,18,9,2,149,416,0,4
2,17.99,814,18,9,2,149,416,0,4
2,130.55,429,18,8,3,149,416,0,4
2,477.15,1259,18,47,10,149,416,0,4
5,35.94,36,18,35,6,149,416,0,4
2,42.95,729,18,9,2,149,416,0,4
5,5.99,38,18,63,11,149,416,0,4
5,4.99,38,18,63,11,149,416,0,4
5,350.0,598,18,35,6,149,416,0,4
2,73.7,801,18,22,65,149,416,0,4
2,26.44,801,18,22,65,149,416,0,4
2,45.37,801,18,22,65,149,416,0,4
5,3.84,38,18,35,6,149,416,0,4
5,4.8,38,476,35,6,122,337,0,4
5,71.94,968,476,35,6,122,337,0,4
5,53.82,1269,476,35,6,122,337,0,4
5,125.37,38,476,35,6,122,337,0,4
5,6.46,36,476,35,6,122,337,0,4
2,330.0,114,476,39,70,122,337,0,4
5,9.22,38,476,35,6,122,337,0,4
5,6.62,36,476,35,6,122,337,0,4
5,43.12,420,476,42,17,122,337,0,4
5,16.03,420,476,42,17,122,337,0,4
5,43.12,420,476,42,17,122,337,0,4
5,49.62,420,476,42,17,122,337,0,4
5,86.45,420,476,42,17,122,337,0,4
5,48.53,420,476,42,17,122,337,0,4
5,86.45,420,476,42,17,122,337,0,4
5,53.95,420,476,42,17,122,337,0,4
5,254.37,420,476,42,17,122,337,0,4
5,53.95,420,476,42,17,122,337,0,4
5,86.45,420,476,42,17,122,337,0,4
5,86.45,420,476,42,17,122,337,0,4
5,74.92,40,476,35,6,122,337,0,4
5,22.9,1174,189,35,6,116,314,0,4
5,104.5,62,189,42,17,116,314,0,4
5,36.16,138,189,42,17,116,314,0,4
2,168.3,444,189,42,17,116,314,0,4
2,60.04,899,189,42,17,116,314,0,4
5,29.84,472,189,40,46,116,314,0,4
2,19.04,220,189,46,45,116,314,0,4
5,7.25,140,425,46,45,51,14,0,4
5,24.65,521,425,46,45,51,14,0,4
3,244.0,245,425,44,18,51,14,0,4
5,16.65,140,425,46,45,51,14,0,4
5,136.8,1048,425,29,60,51,14,0,4
5,53.85,1048,425,29,60,51,14,0,4
5,35.0,1195,425,62,27,51,14,0,4
5,10.98,38,425,66,56,51,14,0,4
5,8.0,42,425,35,6,51,14,0,4
5,17.39,948,425,46,45,51,14,0,4
5,10.0,938,425,49,52,51,14,0,4
5,36.0,1048,425,29,60,51,14,0,4
5,78.0,1048,425,29,60,51,14,0,4
5,1.45,38,273,35,6,91,215,0,4
5,2.9,38,273,35,6,91,215,0,4
5,13.33,36,273,37,31,91,215,0,4
2,34.14,1205,273,42,17,91,215,0,4
2,13.44,1192,273,47,10,91,215,0,4
5,62.81,436,512,46,45,191,313,0,4
5,305.08,191,512,64,26,191,313,0,4
5,179.76,55,512,37,31,191,313,0,4
5,88.94,55,512,42,17,191,313,0,4
5,146.67,36,512,37,31,191,313,0,4
5,9.76,36,512,37,31,191,313,0,4
5,39.45,36,512,37,31,191,313,0,4
5,698.7,191,512,64,26,191,313,0,4
5,13.16,191,512,64,26,191,313,0,4
5,71.9,436,512,46,45,191,313,0,4
5,38.98,38,512,35,6,191,313,0,4
5,31.95,38,512,35,6,191,313,0,4
5,19.98,36,512,37,31,191,313,0,4
5,35.99,36,512,37,31,191,313,0,4
5,33.5,38,512,35,6,191,313,0,4
5,42.99,38,512,35,6,191,313,0,4
5,64.41,38,512,35,6,191,313,0,4
-1,86.05,436,512,46,45,191,313,0,4
-1,137.9,1163,523,9,2,179,53,0,4
2,65.0,1203,523,42,17,179,53,0,4
2,239.92,1278,523,49,52,179,53,0,4
2,162.69,1137,523,42,17,179,53,0,4
1,127.5,162,149,37,31,99,258,0,4
5,28.64,38,149,35,6,99,258,0,4
0,67.35,859,149,37,31,99,258,0,4
0,303.0,1168,149,42,17,99,258,0,4
2,414.33,88,149,9,2,99,258,0,4
5,44.19,38,149,35,6,99,258,0,4
5,10.99,38,149,35,6,99,258,0,4
2,267.06,1215,149,63,11,99,258,0,4
5,147.15,1081,149,29,60,99,258,0,4
2,53.79,1163,149,9,2,99,258,0,4
2,64.74,509,149,60,39,99,258,0,4
5,8.52,129,148,35,6,178,49,0,4
5,12.99,129,148,35,6,178,49,0,4
5,94.75,36,148,35,6,178,49,0,4
2,24.0,495,148,46,45,178,49,0,4
2,9.05,957,56,35,6,152,436,0,4
2,14.36,68,56,35,6,152,436,0,4
5,10.69,670,419,66,56,69,101,0,4
5,-239.4,618,419,66,56,69,101,0,4
5,3.9,706,419,16,36,69,101,0,4
5,38.4,670,419,66,56,69,101,0,4
5,8.65,733,419,66,56,69,101,0,4
2,154.5,168,419,19,14,69,101,0,4
2,180.0,13,419,66,56,69,101,0,4
2,443.18,293,419,16,36,69,101,0,4
2,78.96,1208,419,15,20,69,101,0,4
2,62.4,1226,347,44,18,159,447,0,4
5,10.0,591,347,60,39,159,447,0,4
5,11.99,40,347,63,11,159,447,0,4
5,145.5,1031,347,53,30,159,447,0,4
5,35.97,40,347,63,11,159,447,0,4
5,36.0,656,347,42,17,159,447,0,4
5,112.02,1059,191,46,45,105,195,0,4
5,44.48,38,200,43,16,105,195,0,4
5,95.95,38,200,43,16,105,195,0,4
5,166.72,36,200,35,6,105,195,0,4
5,59.77,1059,191,46,45,105,195,0,4
2,20.0,12,191,28,62,105,195,0,4
2,81.88,1059,191,46,45,105,195,0,4
5,46.11,40,200,43,16,105,195,0,4
5,18.16,42,200,43,16,105,195,0,4
5,14.98,42,200,35,6,105,195,0,4
5,35.0,579,478,57,43,202,260,0,4
5,50.0,1169,478,42,17,202,260,0,4
5,12.79,38,478,42,17,202,260,0,4
2,139.99,814,478,42,17,202,260,0,4
5,3.68,40,478,42,17,202,260,0,4
5,22.95,299,478,42,17,202,260,0,4
2,6.4,237,136,42,17,134,371,0,4
2,34.57,119,11,16,36,134,371,0,4
2,258.0,1013,11,16,36,134,371,0,4
5,89.94,685,136,35,6,134,371,0,4
5,22.5,36,136,35,6,134,371,0,4
2,61.6,412,553,42,17,206,349,0,4
5,53.35,1212,553,37,31,206,349,0,4
2,12.87,397,553,42,17,206,349,0,4
2,17.99,251,553,49,52,206,349,0,4
5,100.0,372,553,51,1,206,349,0,4
5,2.95,187,553,66,56,206,349,0,4
2,37.28,251,553,49,52,206,349,0,4
5,43.87,1212,553,37,31,206,349,0,4
2,41.0,412,553,42,17,206,349,0,4
2,87.38,95,553,37,31,206,349,0,4
5,20.0,108,553,5,57,206,349,0,4
5,106.0,737,240,59,41,78,177,0,4
5,252.65,476,240,27,66,78,177,0,4
2,236.5,577,240,66,56,78,177,0,4
2,64.5,577,240,66,56,78,177,0,4
2,286.0,577,240,66,56,78,177,0,4
2,78.0,577,240,66,56,78,177,0,4
2,10.0,587,456,60,39,78,177,0,4
2,20.0,587,456,60,39,78,177,0,4
5,18.98,38,456,42,17,78,177,0,4
2,130.03,1149,456,42,17,78,177,0,4
5,30.99,36,456,35,6,78,177,0,4
5,-18.98,38,456,42,17,78,177,0,4
2,180.0,19,456,42,17,78,177,0,4
5,14.99,38,456,42,17,78,177,0,4
2,346.5,577,240,66,56,78,177,0,4
2,-55.0,577,240,66,56,78,177,0,4
2,-23.1,577,240,66,56,78,177,0,4
5,110.0,809,456,66,56,78,177,0,4
5,480.0,16,456,66,56,78,177,0,4
5,320.0,16,456,66,56,78,177,0,4
5,1.99,38,456,42,17,78,177,0,4
2,168.88,1092,456,42,17,78,177,0,4
5,4.8,40,456,42,17,78,177,0,4
5,30.99,40,456,35,6,78,177,0,4
5,23.4,41,456,42,17,78,177,0,4
5,6.99,40,456,42,17,78,177,0,4
5,11.25,42,456,42,17,78,177,0,4
5,42.07,42,456,42,17,78,177,0,4
5,7.96,42,456,42,17,78,177,0,4
5,20.13,42,456,42,17,78,177,0,4
2,50.14,14,456,63,11,78,177,0,4
5,11.29,40,456,42,17,78,177,0,4
5,35.98,40,456,42,17,78,177,0,4
5,2.19,40,456,42,17,78,177,0,4
5,13.75,40,456,42,17,78,177,0,4
5,23.92,40,456,42,17,78,177,0,4
5,23.34,41,456,42,17,78,177,0,4
5,71.01,40,456,42,17,78,177,0,4
5,5.78,40,456,42,17,78,177,0,4
5,67.88,41,456,42,17,78,177,0,4
0,35.0,1195,405,66,56,192,321,0,4
5,165.2,36,405,42,17,192,321,0,4
2,25.89,1028,405,42,17,192,321,0,4
5,39.99,36,405,42,17,192,321,0,4
2,227.05,1221,405,42,17,192,321,0,4
2,60.0,278,405,42,17,192,321,0,4
2,269.14,550,405,66,56,192,321,0,4
0,19.99,1139,405,42,17,192,321,0,4
0,37.8,976,405,42,17,192,321,0,4
2,6.62,1087,405,9,2,192,321,0,4
5,26.86,73,57,46,45,115,303,0,4
5,77.8,520,57,42,17,115,303,0,4
2,59.0,552,57,42,17,115,303,0,4
5,15.0,1057,57,46,45,115,303,0,4
2,5.7,765,57,32,7,115,303,0,4
2,32.1,274,112,10,4,70,105,0,4
5,115.0,737,112,59,41,70,105,0,4
5,279.5,679,112,42,17,70,105,0,4
5,35.0,1195,112,66,56,70,105,0,4
2,60.71,167,112,60,39,70,105,0,4
2,67.96,820,112,42,17,70,105,0,4
2,165.47,1010,112,42,17,70,105,0,4
2,52.79,1224,112,42,17,70,105,0,4
2,39.95,1264,112,42,17,70,105,0,4
5,23.94,803,112,46,45,70,105,0,4
2,27.43,1148,112,42,17,70,105,0,4
5,160.74,720,112,35,6,70,105,0,4
2,12.0,34,112,59,41,70,105,0,4
2,59.87,167,112,60,39,70,105,0,4
5,318.0,1179,112,34,33,70,105,0,4
5,118.26,356,112,46,45,70,105,0,4
5,49.94,968,112,35,6,70,105,0,4
5,17.0,229,112,35,6,70,105,0,4
5,424.25,36,554,66,56,59,36,0,4
5,84.85,36,554,66,56,59,36,0,4
5,145.5,1030,272,66,56,107,281,0,4
5,88.26,36,272,37,31,107,281,0,4
5,10.14,38,272,37,31,107,281,0,4
2,114.0,164,272,66,56,107,281,0,4
5,59.1,436,272,66,56,107,281,0,4
5,125.95,132,272,37,31,107,281,0,4
5,12.41,40,272,37,31,107,281,0,4
5,21.0,570,272,69,49,107,281,0,4
5,111.0,899,272,42,17,107,281,0,4
5,39.5,42,272,49,52,107,281,0,4
5,7.9,42,272,49,52,107,281,0,4
5,17.99,42,272,37,31,107,281,0,4
5,43.88,277,272,42,17,107,281,0,4
5,43.0,810,272,49,52,107,281,0,4
5,29.98,633,632,44,18,95,240,0,4
5,61.85,64,632,46,45,95,240,0,4
5,49.59,64,632,46,45,95,240,0,4
5,276.96,1200,580,22,65,95,240,0,4
5,385.0,727,580,24,64,95,240,0,4
5,30.0,1088,580,37,31,95,240,0,4
5,15.32,737,580,59,41,95,240,0,4
5,239.17,1090,632,37,31,95,240,0,4
5,32.8,615,632,57,43,95,240,0,4
5,65.0,669,632,57,43,95,240,0,4
5,15.54,38,632,35,6,95,240,0,4
5,19.99,644,632,66,56,95,240,0,4
5,103.23,64,632,46,45,95,240,0,4
2,345.0,74,632,42,17,95,240,0,4
5,30.19,64,632,46,45,95,240,0,4
2,38.94,57,13,42,17,66,85,0,4
5,24.0,120,13,37,31,66,85,0,4
5,44.97,285,13,37,31,66,85,0,4
2,54.0,1144,13,49,52,66,85,0,4
5,1.49,420,13,37,31,66,85,0,4
2,47.7,534,5,42,17,209,434,2,4
2,66.58,814,5,16,36,209,434,0,4
2,453.56,296,5,60,39,209,434,2,4
2,64.45,1029,5,16,36,209,434,0,4
5,36.35,40,5,16,36,209,434,0,4
5,406.0,839,445,64,26,61,42,0,4
5,20.0,824,44,66,56,59,36,0,4
2,2.1,522,146,25,67,64,212,0,4
2,1.5,316,146,25,67,64,212,0,4
2,1.5,316,146,25,67,64,212,0,4
-1,82.95,62,564,42,17,121,332,0,4
2,82.82,865,564,42,17,121,332,0,4
5,24.0,660,564,42,17,121,332,0,4
5,207.0,36,564,63,11,121,332,0,4
2,277.48,245,564,63,11,121,332,0,4
2,429.99,245,564,63,11,121,332,0,4
2,22.74,1183,564,49,52,121,332,0,4
2,348.55,770,564,16,36,121,332,0,4
5,64.0,703,564,5,57,121,332,0,4
2,299.97,245,564,42,17,121,332,0,4
-1,67.74,1059,564,66,56,121,332,0,4
5,30.24,38,564,35,6,121,332,0,4
5,2.89,38,564,49,52,121,332,0,4
5,10.78,38,564,35,6,121,332,0,4
5,4.58,38,564,42,17,121,332,0,4
5,11.97,38,564,63,11,121,332,0,4
5,9.96,38,564,63,11,121,332,0,4
5,39.9,38,564,63,11,121,332,0,4
5,59.85,38,564,63,11,121,332,0,4
5,17.8,38,564,42,17,121,332,0,4
5,32.79,38,564,35,6,121,332,0,4
2,250.0,98,564,66,56,121,332,0,4
2,13.0,155,564,16,36,121,332,0,4
5,5.2,38,564,42,17,121,332,0,4
5,20.5,42,564,49,52,121,332,0,4
5,13.99,40,564,42,17,121,332,0,4
5,3.96,35,564,66,56,121,332,0,4
5,-3.96,35,564,66,56,121,332,0,4
5,2.49,40,564,35,6,121,332,0,4
5,41.31,38,568,42,17,83,189,0,4
5,54.75,997,568,42,17,83,189,0,4
5,45.8,1177,568,42,17,83,189,0,4
2,218.36,431,568,42,17,83,189,0,4
5,5.99,38,568,42,17,83,189,0,4
5,38.16,38,568,42,17,83,189,0,4
5,7.78,38,568,42,17,83,189,0,4
5,17.99,38,568,37,31,83,189,0,4
5,84.0,551,568,57,43,83,189,0,4
5,35.0,1195,568,57,43,83,189,0,4
2,28.0,186,138,42,17,83,189,0,4
5,22.98,38,404,16,36,201,247,0,4
2,209.98,1120,641,16,36,201,247,0,4
5,31.8,737,641,59,41,201,247,0,4
5,56.0,538,641,66,56,201,247,0,4
2,102.0,466,641,5,57,201,247,0,4
5,200.0,553,641,66,56,201,247,0,4
5,5.9,187,641,66,56,201,247,0,4
2,307.0,412,641,66,56,201,247,0,4
2,284.87,55,641,66,56,201,247,0,4
2,23.94,55,641,42,17,201,247,0,4
5,19.98,38,641,66,56,201,247,0,4
2,204.0,466,641,5,57,201,247,0,4
2,-8.95,55,641,66,56,201,247,0,4
2,32.8,590,641,60,39,201,247,0,4
5,59.99,56,641,17,9,201,247,0,4
2,95.95,166,634,60,39,76,170,0,4
2,86.36,166,634,60,39,76,170,0,4
5,26.99,696,634,42,17,76,170,0,4
2,95.95,166,634,60,39,76,170,0,4
2,95.95,166,634,60,39,76,170,0,4
2,45.9,1118,151,39,70,48,410,0,4
2,12.08,1237,151,42,17,48,410,0,4
5,14.29,649,151,42,17,48,410,0,4
5,5.0,423,151,42,17,48,410,0,4
2,43.94,853,151,42,17,48,410,0,4
5,5.0,66,151,42,17,48,410,0,4
5,5.0,561,151,42,17,48,410,0,4
0,115.0,991,151,59,41,48,410,0,4
2,114.75,1118,601,39,70,48,410,0,4
5,38.5,1003,601,42,17,48,410,0,4
5,53.34,64,314,46,45,67,92,0,4
5,121.75,791,314,58,37,67,92,0,4
5,183.79,57,314,42,17,67,92,0,4
5,-1.97,64,314,46,45,67,92,0,4
5,1.75,38,314,35,6,67,92,0,4
5,35.0,1270,314,66,56,67,92,0,4
5,4.6,38,314,35,6,67,92,0,4
5,54.53,64,314,46,45,67,92,0,4
5,36.37,64,314,46,45,67,92,0,4
5,18.85,1174,314,35,6,67,92,0,4
5,10.99,40,314,35,6,67,92,0,4
5,11.85,40,314,35,6,67,92,0,4
5,39.2,40,314,35,6,67,92,0,4
5,15.99,40,314,35,6,67,92,0,4
5,9.32,40,314,35,6,67,92,0,4
5,2.81,40,314,35,6,67,92,0,4
5,6.74,40,314,35,6,67,92,0,4
5,59.88,64,314,46,45,67,92,0,4
5,21.91,21,371,63,11,145,386,0,4
5,20.0,1104,371,46,45,145,386,0,4
5,106.31,1104,371,46,45,145,386,0,4
5,71.41,1104,371,46,45,145,386,0,4
5,4.99,864,371,37,31,145,386,0,4
5,27.13,226,371,64,26,145,386,0,4
2,165.95,814,371,9,2,145,386,0,4
5,39.95,38,371,35,6,145,386,0,4
5,25.5,1004,371,42,17,145,386,0,4
2,447.5,1186,371,9,2,145,386,0,4
2,236.0,965,371,64,26,145,386,0,4
5,97.95,399,371,9,2,145,386,0,4
2,144.0,415,371,42,17,145,386,0,4
5,35.0,1195,371,24,64,145,386,0,4
2,84.0,1186,371,9,2,145,386,0,4
2,33.19,815,371,9,2,145,386,0,4
5,5.96,38,371,35,6,145,386,0,4
2,-33.19,814,371,9,2,145,386,0,4
5,42.47,1011,371,42,17,145,386,0,4
2,227.2,965,371,64,26,145,386,0,4
2,71.65,965,371,64,26,145,386,0,4
2,250.0,965,371,64,26,145,386,0,4
5,21.91,21,371,63,11,145,386,0,4
5,35.0,1195,270,66,56,119,329,0,4
5,58.5,1082,270,66,56,119,329,0,4
2,50.0,1055,270,66,56,119,329,0,4
5,29.99,38,270,66,56,119,329,0,4
5,13.99,38,270,66,56,119,329,0,4
5,59.9,36,270,66,56,119,329,0,4
5,8.74,36,270,66,56,119,329,0,4
5,23.0,38,270,66,56,119,329,0,4
5,6.66,38,270,66,56,119,329,0,4
5,28.99,82,270,66,56,119,329,0,4
5,25.0,82,270,66,56,119,329,0,4
2,15.94,984,270,66,56,119,329,0,4
5,170.0,792,270,8,3,119,329,0,4
5,16.2,802,604,66,56,158,444,0,4
5,31.26,36,604,66,56,158,444,0,4
5,18.55,804,604,66,56,158,444,0,4
5,9.6,66,604,66,56,158,444,0,4
2,22.58,1135,604,66,56,158,444,0,4
2,55.0,192,604,66,56,158,444,0,4
5,10.32,38,604,66,56,158,444,0,4
2,10.98,58,604,66,56,158,444,0,4
5,18.75,38,604,66,56,158,444,0,4
5,111.75,1099,604,66,56,158,444,0,4
5,108.83,42,604,66,56,158,444,0,4
5,82.65,1230,422,42,17,63,48,0,4
2,43.5,964,422,57,43,63,48,0,4
2,96.0,1240,422,42,17,63,48,0,4
2,38.88,296,422,60,39,63,48,0,4
-1,86.05,436,422,46,45,63,48,0,4
2,44.5,964,422,57,43,63,48,0,4
2,20.0,964,422,57,43,63,48,0,4
5,22.31,42,422,42,17,63,48,0,4
5,31.08,42,422,42,17,63,48,0,4
2,53.76,347,422,42,17,63,48,0,4
5,68.46,237,422,42,17,63,48,0,4
2,38.84,296,422,60,39,63,48,0,4
2,188.0,278,422,42,17,63,48,0,4
5,65.6,40,422,35,6,63,48,0,4
5,287.13,1015,422,29,60,63,48,0,4
5,67.47,64,422,46,45,63,48,0,4
5,125.0,772,422,42,17,63,48,0,4
5,21.33,42,422,42,17,63,48,0,4
5,188.19,1015,351,29,60,170,216,0,4
5,112.73,1188,351,35,6,170,216,0,4
5,8.2,38,351,37,31,170,216,0,4
5,145.45,36,351,35,6,170,216,0,4
2,20.54,1196,351,42,17,170,216,0,4
5,12.99,1259,351,35,6,170,216,0,4
2,77.11,1121,351,42,17,170,216,0,4
5,32.61,1151,351,35,6,170,216,0,4
5,20.37,42,351,37,31,170,216,0,4
2,70.0,431,351,37,31,170,216,0,4
2,170.23,1121,351,42,17,170,216,0,4
5,-54.78,1188,351,35,6,170,216,0,4
2,52.56,1123,411,48,40,169,173,0,4
5,173.93,36,411,37,31,169,173,0,4
5,60.33,36,411,37,31,169,173,0,4
5,19.74,36,411,37,31,169,173,0,4
5,6.14,36,411,37,31,169,173,0,4
5,49.15,36,411,37,31,169,173,0,4
5,6.14,36,411,37,31,169,173,0,4
5,18.43,36,411,37,31,169,173,0,4
5,67.58,36,411,37,31,169,173,0,4
5,195.46,38,411,35,6,169,173,0,4
5,12.29,36,411,37,31,169,173,0,4
5,67.58,36,411,37,31,169,173,0,4
5,-153.59,36,411,37,31,169,173,0,4
5,-49.37,36,411,37,31,169,173,0,4
2,12.4,292,411,44,18,169,173,0,4
5,78.03,1015,411,29,60,169,173,0,4
5,44.95,1229,411,47,10,169,173,0,4
2,1399.08,1276,555,30,63,182,120,0,4
2,1609.62,1276,555,30,63,182,120,0,4
5,1329.12,322,555,30,63,182,120,0,4
5,843.9,322,555,30,63,182,120,0,4
5,56.1,1015,555,29,60,182,120,0,4
5,269.68,322,555,30,63,182,120,0,4
5,33.98,36,555,35,6,182,120,0,4
5,38.87,632,555,42,17,182,120,0,4
2,94.93,421,555,42,17,182,120,0,4
5,19.95,38,555,35,6,182,120,0,4
